id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
33628069,Appartement au pied du tram A et Hôpital Pellegrin,187037846,Marie,Merignac,La Glacire,44.8283,-0.61482,Entire home/apt,30,4,13,2019-10-21,1.72,1,0
33630924,Studio cosy Victoire,215491186,Tom,Bordeaux,Bordeaux Sud,44.83038,-0.57079,Entire home/apt,46,2,8,2019-07-03,1.04,1,115
33648652,T2 avec jardin privatif,253590712,Isabelle,Le Bouscat,Le Bouscat,44.86272,-0.58546,Entire home/apt,58,3,24,2019-08-31,3.08,1,188
33649367,MAISON POUR 6 AVEC PISCINE A 10MM CENTRE BORDEAUX,28175530,Lionel,Bordeaux,Caudran,44.84015,-0.61538,Entire home/apt,320,2,2,2019-08-16,0.56,2,289
33652506,Chambre utile en Ville,143548666,Julien,Bordeaux,Nansouty - Saint Gens,44.82461,-0.57555,Private room,15,2,1,2019-05-23,0.16,1,329
33652860,Appartement cosy de 50 m2 Place Victoire Bordeaux,38167593,Dre,Bordeaux,Bordeaux Sud,44.82882,-0.57226,Entire home/apt,65,2,9,2019-11-03,1.47,2,26
33653310,T 2 rénové entièrement dans le quartier St Michel,185835286,Francis,Bordeaux,Bordeaux Sud,44.83295,-0.56654,Entire home/apt,50,2,12,2019-09-30,3.03,1,0
33653503,Beautiful villa with a big private garden,32394806,Nicolas,Bordeaux,Bordeaux Sud,44.81831,-0.56521,Entire home/apt,200,2,7,2019-09-22,1.24,1,132
33657763,Chambres privées avec petit déjeuner Bordeaux,187938420,Isabelle,Bgles,Bgles,44.81623,-0.54229,Private room,60,1,36,2019-11-17,4.91,1,142
33659218,Jolie studio Bordeaux :),10044989,Vincent,Talence,Talence,44.81919,-0.59394,Entire home/apt,25,5,19,2019-11-08,2.54,1,21
33661278,Grand T2  Bordeaux proche centre  parking  wifi,24699129,Мarina,Bordeaux,Bordeaux Maritime,44.864,-0.57097,Entire home/apt,90,3,4,2019-05-19,0.57,1,39
33662886,Maison lumineuse piscine accès direct BORDEAUX,46289349,Julie,Merignac,Arlac,44.81831,-0.62455,Entire home/apt,190,7,3,2019-08-24,0.78,1,0
33667941,chambre spacieuse,208051757,Boris,Le Taillan-Mdoc,Le Taillan-Mdoc,44.90915,-0.67398,Private room,85,1,12,2019-09-16,1.63,2,365
33669656,Appartement T3 Pessac - Location au mois,94817802,Anthony,Pessac,Arago-La Chataigneraie,44.79622,-0.64751,Entire home/apt,24,120,0,,,1,90
33670928,Appartement en centre ville,14876509,Violette,Bordeaux,Bordeaux Sud,44.83294,-0.57428,Entire home/apt,60,2,0,,,1,0
33676292,Gorgeous T3 in the heart of the Chartrons &Parking,253824095,Alex,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84996,-0.57199,Entire home/apt,130,2,10,2019-11-18,1.32,2,14
33676727,Logement T2 indépendant 30m² neuf avec terrasse,59053511,Sandrine,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.89496,-0.74952,Entire home/apt,45,2,12,2019-10-09,1.69,1,106
33677281,Chambre dans maison,239796141,Jeanne,Gradignan,Gradignan,44.76685,-0.6373,Private room,22,1,8,2019-10-15,1.21,1,17
33679840,BORDEAUX centre ville Gambetta - deux-pièces,85643482,Claire,Bordeaux,Centre ville (Bordeaux),44.84416,-0.57958,Entire home/apt,37,3,3,2019-08-23,0.80,1,0
33681515,Joli T3 avec place de parking - Bordeaux Chartrons,149029445,Marie-Alix,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85675,-0.57694,Entire home/apt,122,7,1,2019-08-15,0.29,1,142
33682564,Superbe maison avec piscine 6 couchages Bordeaux,50782839,Isabelle,Bordeaux,Caudran,44.85339,-0.61579,Entire home/apt,250,7,0,,,1,177
33693486,Nice & Cosy Bedroom with private balcony - Welcome,38893797,Alexandre,Eysines,Eysines,44.88096,-0.62868,Private room,30,2,2,2019-11-03,2,1,0
33698160,Chambre cosy dans maison en pierre bordelaise,20298966,Laella,Bordeaux,Caudran,44.86382,-0.62269,Private room,50,1,1,2019-06-09,0.18,1,0
33699316,Appartement Bordeaux Centre 100m²,254021090,Matthieu,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85484,-0.59113,Entire home/apt,90,1,21,2019-11-18,2.83,1,16
33699776,"Cosy 40 m2 Entier, En Plein Centre",84421208,Blandine,Bordeaux,Bordeaux Sud,44.83239,-0.5726,Entire home/apt,50,3,20,2019-09-15,2.75,1,54
33701126,T2 lumineux avec balcon proche centre Pessac,29225615,Charlotte,Pessac,Arago-La Chataigneraie,44.79727,-0.64332,Entire home/apt,58,2,17,2019-09-17,2.28,1,0
33701489,Appartement avec jardin,52812756,Sarah-May,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85533,-0.57576,Entire home/apt,35,2,3,2019-06-08,0.46,1,16
33701880,APPARTEMENT DE CHARME SAINT MICHEL,153715860,Amélie,Bordeaux,Bordeaux Sud,44.83358,-0.5689,Entire home/apt,40,5,8,2019-09-05,1.54,1,0
33701908,Appartement 47m2 avec parking - 10 mn du centre,12439711,Camille,Bordeaux,Bordeaux Maritime,44.86412,-0.56686,Entire home/apt,45,1,2,2019-06-02,0.33,1,0
33704922,Chambre du parc Bordelais + breakfast included,25858067,Didier,Bordeaux,Caudran,44.85143,-0.60585,Private room,60,1,2,2019-06-13,0.27,3,104
33705024,"Appartement coeur de ville: "" Le Cosy""",143641216,Manou,Bordeaux,Centre ville (Bordeaux),44.83623,-0.57678,Entire home/apt,55,2,65,2019-11-24,8.82,4,306
33705156,Appartement lumineux et calme,4467681,Justine,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85222,-0.56983,Entire home/apt,60,2,19,2019-08-26,2.89,1,0
33705289,Appartement  de 115 m2 avec 2 places de parking,199228362,Caroline,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82282,-0.59949,Entire home/apt,80,5,2,2019-06-09,0.31,1,8
33708805,Appartement cosy au cœur de saint augustin,53138808,Jessie,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83489,-0.60499,Entire home/apt,45,3,44,2019-11-06,7.42,1,141
33710762,Chambre et p'tit dej à 7mn de la gare,144400381,Jérôme,Bordeaux,Bordeaux Sud,44.82384,-0.56435,Private room,43,1,46,2019-08-30,6.30,1,23
33711183,Lieu calme et reposant .,254110957,Adolphe,Villenave-d'Ornon,Villenave-d'Ornon,44.76533,-0.55466,Private room,19,1,16,2019-10-28,2.09,1,360
33712389,Chambres du parc Bordelais + breakfast included,25858067,Didier,Bordeaux,Caudran,44.84926,-0.60425,Private room,130,1,0,,,3,100
33712415,Appartement agréable et calme,254122085,Emilie,Bordeaux,Bordeaux Sud,44.82619,-0.55495,Entire home/apt,95,2,11,2019-09-27,1.66,1,346
33713865,Chambre dans maison avec jardin à la Victoire,45809640,Hortense,Bordeaux,Bordeaux Sud,44.83046,-0.57632,Private room,26,4,1,2019-05-13,0.15,1,0
33714123,Maison 4 personnes entre bordeaux et Lacanau,254133640,Elise,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.89954,-0.74042,Entire home/apt,120,7,0,,,1,0
33714729,Suite parentale avec grande terasse,254137499,Lucie,Villenave-d'Ornon,Villenave-d'Ornon,44.79281,-0.5831,Private room,30,5,0,,,1,0
33727113,"Chambre, salon et SDB dans maison privée Bordeaux",31956097,Berny,Bordeaux,Centre ville (Bordeaux),44.84269,-0.59304,Private room,45,2,6,2019-10-20,0.82,1,38
33736800,Grand 2 pièces au cœur du quartier historique,13817071,Beatrice,Bordeaux,Centre ville (Bordeaux),44.84014,-0.57141,Entire home/apt,95,3,8,2019-08-30,1.17,1,116
33744150,Charmant T2 Jardin Public,153013553,Alexandra,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85213,-0.5765,Entire home/apt,65,1,2,2019-06-03,0.27,1,83
33745001,Joli appartement en plein centre de Bordeaux,73427325,Loïc,Bordeaux,Bordeaux Sud,44.83171,-0.57296,Entire home/apt,80,2,7,2019-06-23,1.20,1,0
33745478,Maison avec salon ouvert sur jardin/petite piscine,254375012,Gaël,Bordeaux,Caudran,44.84516,-0.60792,Private room,30,3,15,2019-06-30,2.05,2,14
33745926,Nice Rooftop Flat in Chartrons District,31740698,Pierre,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.8588,-0.57272,Entire home/apt,300,2,12,2019-11-17,1.68,1,63
33756795,"Belle maison de 230 m2, bien située, bcp de charme",11331069,Véronique,Bordeaux,Caudran,44.85461,-0.61546,Entire home/apt,105,21,0,,,2,173
